,zone_id,id,probability,E_population,E_built_surface_m2,E_num_schools,E_school_age_population,E_infant_population,E_num_hcs,E_rwi,E_smod_class
0,03221022110331,JAM_0003_V2,0.34,21.829490509033203,14.280000000000001,0.0,3.4112088918685917,1.1434333366155625,0.0,0.0,3.4000000000000004
1,03221022111221,JAM_0003_V2,0.32,22.946142578125002,0.0,0.0,3.950333824157715,1.32414737701416,0.0,0.0,3.2
2,03221022111220,JAM_0003_V2,0.34,72.4896435546875,340.0,0.0,13.78915340423584,4.6221082568168645,0.0,0.0,3.5700000000000003
3,03221022111203,JAM_0003_V2,0.24,80.93871093749999,83.03999999999999,0.0,17.00870246887207,5.701297588348388,0.0,0.0,2.6399999999999997
4,03221022110313,JAM_0003_V2,0.24,146.38048828125,7590.0,0.0,28.539134216308593,9.566284675598144,0.0,-0.00384,2.6399999999999997
5,03221022111212,JAM_0003_V2,0.2,65.46436157226563,169.20000000000002,0.0,12.765697669982911,4.279047060012817,0.0,0.0,2.2
6,03221022111202,JAM_0003_V2,0.26,109.38831115722657,12779.78,0.0,22.341668663024905,7.488901925086975,0.0,-0.03718,2.8600000000000003
7,03221022111213,JAM_0003_V2,0.16,42.4397119140625,0.8,0.0,8.91840789794922,2.989440040588379,0.0,0.0,1.68
8,03221022111211,JAM_0003_V2,0.08,22.69931396484375,89.12,0.0,4.541653442382812,1.5223569869995117,0.0,0.0,0.88
9,03221022111210,JAM_0003_V2,0.1,37.08830261230469,5611.6,0.0,6.9915234565734865,2.343550491333008,0.0,-0.0025000000000000005,1.1
10,03221022111200,JAM_0003_V2,0.2,105.63717041015626,19947.4,0.0,20.599332237243654,6.904872465133668,0.0,0.0072,2.4000000000000004
11,03221022111201,JAM_0003_V2,0.18,84.56692016601562,21978.18,0.0,17.35899152755737,5.8187141561508176,0.0,-0.02268,2.16
12,03221022110311,JAM_0003_V2,0.22,220.46950073242186,16196.84,0.0,40.82368412017822,13.684051361083984,0.0,-0.1111,2.42
13,03221022110202,JAM_0008_V2,0.28,118.37767333984377,4023.0400000000004,0.0,24.210724220275882,8.395444822311402,0.0,-0.06412000000000001,2.9400000000000004
14,03221022101312,JAM_0008_V2,0.3,193.54876098632812,16789.8,0.0,41.250864028930664,14.304378175735474,0.0,0.0804,3.5999999999999996
15,03221022110203,JAM_0008_V2,0.24,183.8330419921875,20332.079999999998,0.0,39.18016387939453,13.586330909729003,0.0,-0.02328,2.6399999999999997
16,03221022101313,JAM_0008_V2,0.3,111.56476135253907,137.1,0.0,21.987600231170653,7.624542331695556,0.0,0.0,3.15
17,03221022101303,JAM_0008_V2,0.36,126.69109497070312,23899.68,0.36,24.215697784423828,8.39716944694519,0.0,0.10439999999999999,4.14
18,03221022101310,JAM_0008_V2,0.22,250.90460205078125,31133.96,0.0,52.31016883850098,18.13936460494995,0.0,0.02332,2.64
19,03221022101301,JAM_0008_V2,0.26,400.9535791015625,73231.08,0.26,80.6022306060791,27.950074882507327,0.0,0.25116,3.12
20,03221022101311,JAM_0008_V2,0.2,291.166455078125,41318.200000000004,0.0,56.04481735229493,19.434410476684572,0.0,0.17980000000000002,2.4000000000000004
21,03221022110201,JAM_0008_V2,0.18,755.2405371093749,85210.2,0.0,158.25314849853515,54.876737136840816,0.0,0.061200000000000004,3.78
22,03221022110200,JAM_0008_V2,0.18,338.609970703125,54483.84,0.0,65.81553909301758,22.82256134033203,0.0,0.04194,3.78
23,03221022110303,JAM_0008_V2,0.24,463.43118164062497,37602.72,0.0,91.05499328613281,31.201431884765626,0.0,0.0,2.6399999999999997
24,03221022110312,JAM_0003_V2,0.26,417.20123046875,13550.94,0.0,87.6719149017334,29.387525691986085,0.0,0.09854,2.8600000000000003
25,03221022110302,JAM_0008_V2,0.24,136.3143603515625,15748.8,0.0,28.238168792724608,9.792023735046387,0.0,-0.014639999999999999,2.76
26,03221022110212,JAM_0008_V2,0.2,45.345706176757815,980.4000000000001,0.0,8.809103298187257,3.0546935081481936,0.0,0.0,2.0
27,03221022110213,JAM_0008_V2,0.22,60.47021728515625,343.86,0.0,12.88796085357666,4.46910074710846,0.0,0.0,2.42
28,03221022110300,JAM_0008_V2,0.18,421.33623046875,76246.37999999999,0.0,85.99955795288085,29.821683883666992,0.0,0.09612,3.8699999999999997
29,03221022110301,JAM_0008_V2,0.2,449.97119140625,13679.2,0.0,81.89831466674805,28.036061096191407,0.0,0.0348,2.4000000000000004
30,03221022110210,JAM_0008_V2,0.18,326.5496630859375,73570.86,0.0,62.998575897216796,21.84573532104492,0.0,0.03816,3.78
31,03221022110310,JAM_0003_V2,0.2,522.34560546875,30907.4,0.0,103.78793182373047,34.789594650268555,0.0,0.026000000000000002,2.4000000000000004
32,03221022110211,JAM_0008_V2,0.18,304.61961181640623,73990.8,0.0,63.48077682495117,22.012945861816405,0.0,0.07758,3.78
33,03221022101132,JAM_0008_V2,0.16,129.474951171875,13788.48,0.0,25.956858825683593,9.000944290161133,0.0,0.00784,1.92
34,03221022101133,JAM_0008_V2,0.16,140.217685546875,17382.56,0.0,26.070003356933594,9.04017822265625,0.0,0.007039999999999999,1.92
35,03221022101123,JAM_0008_V2,0.16,123.93506835937501,25546.88,0.0,23.950189208984376,8.305100021362305,0.0,0.0064,1.92
36,03221022110023,JAM_0008_V2,0.16,346.60296875,43321.92,0.0,67.72892944335938,23.48605987548828,0.0,0.00544,3.36
37,03221022110022,JAM_0008_V2,0.16,269.33099609375,24276.96,0.0,53.25595031738281,18.467327575683594,0.0,0.03744,1.92
