,zone_id,CCI_children,E_CCI_children,CCI_school_age,E_CCI_school_age,CCI_infants,E_CCI_infants,CCI_pop,E_CCI_pop,id
0,03221022110331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
1,03221022111221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
2,03221022111220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
3,03221022111203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
4,03221022110313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
5,03221022111212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
6,03221022111202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
7,03221022111213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
8,03221022111211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
9,03221022111210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
10,03221022111200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
11,03221022111201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
12,03221022110311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
13,03221022110202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
14,03221022101312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
15,03221022110203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
16,03221022101313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
17,03221022101303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
18,03221022101310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
19,03221022101301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
20,03221022101311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
21,03221022110201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
22,03221022110200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
23,03221022110303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
24,03221022110312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
25,03221022110302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
26,03221022110212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
27,03221022110213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
28,03221022110300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
29,03221022110301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
30,03221022110210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
31,03221022110310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
32,03221022110211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
33,03221022101132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
34,03221022101133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
35,03221022101123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
36,03221022110023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
37,03221022110022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
38,03221022101131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
39,03221022110020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
40,03221022110021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
41,03221022101121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
42,03221022101130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
43,03221022111023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
44,03221022111032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
45,03221022111022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
46,03221022111033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
47,03221022110133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
48,03221022111031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
49,03221022111021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
50,03221022111030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
51,03221022110131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
52,03221022111020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
53,03221022110033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
54,03221022110123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
55,03221022110122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
56,03221022110132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
57,03221022110032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
58,03221022110030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
59,03221022110130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
60,03221022110120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
61,03221022110031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
62,03221022110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
63,03221022110112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
64,03221022110103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0003_V2
65,03221022110013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAM_0008_V2
